Ranking,Name,
1001–1200,Medical University of BialystokPoland,"5,494",12.7,8%,76 : 24
1001–1200,Menoufia UniversityEgypt,"100,182",34.3,0%,43 : 57
1001–1200,Miguel Hernández University of ElcheSpain,"12,276",17,7%,48 : 52
1001–1200,Morgan State UniversityUnited States,"6,129",11.7,8%,59 : 41
1001–1200,University of MurciaSpain,"26,351",16,8%,59 : 41
1001–1200,Nanjing University of Aeronautics and AstronauticsChina,"32,300",15.6,3%,30 : 70
1001–1200,Nanjing Medical UniversityChina,"20,660",8.6,4%,n/a
1001–1200,National Autonomous University of MexicoMexico,"172,729",17.4,4%,52 : 48
1001–1200,National Central UniversityTaiwan,"10,853",9.7,9%,36 : 64
1001–1200,National University of ColombiaColombia,"42,188",15.8,1%,39 : 61
1001–1200,National Taipei University of TechnologyTaiwan,,,,
"9,873",15.7,11%,28 : 72,,
1001–1200,National Taiwan Ocean UniversityTaiwan,"8,905",21,6%,33 : 67
1001–1200,National Institute of Technology RourkelaIndia,"7,583",20.6,4%,23 : 77
1001–1200,Necmettin Erbakan UniversityTurkey,"18,420",13.4,13%,51 : 49
1001–1200,Niigata UniversityJapan,"12,037",7.6,3%,38 : 62
1001–1200,Northwest UniversityChina,"26,073",14,1%,53 : 47
1001–1200,Oakland UniversityUnited States,"15,413",17.8,4%,58 : 42
1001–1200,Óbuda UniversityHungary,"11,804",38.4,6%,21 : 79
1001–1200,Okayama UniversityJapan,"13,012",10.4,10%,40 : 60
1001–1200,University of OviedoSpain,"18,599",11.6,2%,53 : 47
1001–1200,Palacký University OlomoucCzech Republic,"18,673",14.5,13%,69 : 31
1001–1200,University of PatrasGreece,"29,393",25.6,6%,51 : 49
1001–1200,Pavol Jozef Šafárik University in KošiceSlovakia,"6,867",10,23%,67 : 33
1001–1200,University of PécsHungary,"17,711",12.6,23%,57 : 43
1001–1200,PMAS Arid Agriculture University RawalpindiPakistan,"11,456",44.8,0%,37 : 63
1001–1200,Polytechnic Institute of PortoPortugal,"18,743",16.9,7%,48 : 52
1001–1200,Pondicherry UniversityIndia,"7,291",22.6,1%,47 : 53
1001–1200,Portland State UniversityUnited States,"18,067",19.3,6%,58 : 42
1001–1200,Port Said UniversityEgypt,"29,534",29.8,0%,49 : 51
1001–1200,Public University of NavarreSpain,"7,806",11.2,8%,51 : 49
1001–1200,University of Puerto RicoPuerto Rico,"47,257",17,1%,61 : 39
1001–1200,Pusan National UniversitySouth Korea,,,,
"21,018",17,6%,51 : 49,,
1001–1200,Reichman UniversityIsrael,"8,030",18.7,28%,51 : 49
1001–1200,University Rey Juan CarlosSpain,"43,160",20.3,7%,59 : 41
1001–1200,Rikkyo UniversityJapan,"20,014",15.1,5%,n/a
1001–1200,Robert Gordon UniversityUnited Kingdom,"8,955",19.1,25%,60 : 40
1001–1200,Rochester Institute of TechnologyUnited States,"14,520",15.7,16%,36 : 64
1001–1200,Rowan UniversityUnited States,"17,912",14.4,3%,47 : 53
1001–1200,Sahand University of TechnologyIran,"4,595",24.5,0%,35 : 65
1001–1200,Sakarya UniversityTurkey,"40,331",25.1,8%,54 : 46
1001–1200,Universidad San Francisco de QuitoEcuador,"10,338",13.6,5%,49 : 51
1001–1200,University of SargodhaPakistan,"23,740",31,0%,53 : 47
1001–1200,Semnan University of Medical Sciences and Health ServicesIran,"3,536",8.3,7%,64 : 36
1001–1200,University of SevilleSpain,"49,155",16.7,12%,58 : 42
1001–1200,Shahid Beheshti University of Medical SciencesIran,"12,850",8.7,3%,58 : 42
1001–1200,Shahrekord UniversityIran,"7,268",21.1,0%,56 : 44
1001–1200,Shahrood University of TechnologyIran,"8,221",21.1,1%,44 : 56
1001–1200,Shanghai Maritime UniversityChina,"23,263",16.7,2%,46 : 54
1001–1200,Sidi Mohamed Ben Abdellah UniversityMorocco,"90,045",53.3,2%,48 : 52
1001–1200,Siksha ‘O’ AnusandhanIndia,,,,
"13,990",12.4,1%,54 : 46,,
1001–1200,University of Social Welfare and Rehabilitation SciencesIran,"1,746",10.9,2%,68 : 32
1001–1200,Sogang UniversitySouth Korea,"9,625",24,15%,46 : 54
1001–1200,Sohag UniversityEgypt,"60,248",26.4,0%,56 : 44
1001–1200,University of South AfricaSouth Africa,"236,282",232.2,3%,73 : 27
1001–1200,University of South DakotaUnited States,"7,129",14.7,3%,63 : 37
1001–1200,University of the South PacificFiji,"12,052",36.6,1%,58 : 42
1001–1200,South Valley UniversityEgypt,"52,035",30,1%,57 : 43
1001–1200,University of South WalesUnited Kingdom,"15,625",15.4,21%,53 : 47
1001–1200,University of SplitCroatia,"19,363",16.3,2%,57 : 43
1001–1200,Ştefan cel Mare University of SuceavaRomania,"9,239",24.8,14%,59 : 41
1001–1200,"St Marianna University School of MedicineJapan
Not accredited",833,0.9,1%,39 : 61
1001–1200,University of SunderlandUnited Kingdom,"12,050",15.9,40%,60 : 40
1001–1200,SWPS University of Social Sciences and HumanitiesPoland,"14,522",37.6,8%,78 : 22
1001–1200,University of SzegedHungary,"20,023",12.5,22%,55 : 45
1001–1200,Tallinn UniversityEstonia,"4,178",9.6,16%,71 : 29
1001–1200,Technical University of CreteGreece,"6,597",31.6,4%,37 : 63
1001–1200,Technical University of MadridSpain,"38,976",15.6,16%,32 : 68
1001–1200,Technological University DublinIreland,"20,686",18.7,21%,44 : 56
1001–1200,Teesside UniversityUnited Kingdom,"13,135",19.3,20%,57 : 43
1001–1200,University of Texas Rio Grande ValleyUnited States,"29,420",23.5,3%,60 : 40
1001–1200,Tokyo Medical UniversityJapan,"1,370",1.7,1%,45 : 55
1001–1200,Tokyo Metropolitan UniversityJapan,,,,
"8,829",10.6,6%,39 : 61,,
1001–1200,"Tomsk Polytechnic University
Russian Federation","9,077",9.8,30%,31 : 69
1001–1200,Toyota Technological InstituteJapan,489,9.4,2%,8 : 92
1001–1200,University of Trás-os-Montes and Alto DouroPortugal,"7,123",11.1,8%,55 : 45
1001–1200,Universiti Tunku Abdul Rahman (UTAR)Malaysia,"18,183",15.8,3%,51 : 49
1001–1200,"Ufa State Petroleum Technological University
Russian Federation","13,106",9.4,11%,36 : 64
1001–1200,Urmia UniversityIran,"13,910",27.2,2%,50 : 50
1001–1200,"University of Veterinary and Animal Sciences, LahorePakistan","7,087",19.6,1%,50 : 50
1001–1200,"Vietnam National University, HanoiVietnam","48,070",15.3,1%,63 : 37
1001–1200,University of VigoSpain,"17,613",15.4,6%,51 : 49
1001–1200,Waseda UniversityJapan,"46,799",14.6,13%,39 : 61
1001–1200,University of WestminsterUnited Kingdom,"16,945",20.8,50%,61 : 39
1001–1200,Wuhan University of TechnologyChina,"55,426",14.9,2%,30 : 70
1001–1200,Xidian UniversityChina,"37,205",16,1%,27 : 73
1001–1200,Yarmouk UniversityJordan,"36,443",33.2,10%,69 : 31
1001–1200,Yasouj UniversityIran,"5,713",23.6,0%,56 : 44
1001–1200,Yıldız Technical UniversityTurkey,,,,
"25,532",26,11%,48 : 52,,
1001–1200,University of ZaragozaSpain,"28,085",10.1,8%,54 : 46
1001–1200,Zhejiang Gongshang UniversityChina,"22,676",15.8,5%,61 : 39
1001–1200,Zhejiang University of TechnologyChina,"32,095",14.5,6%,n/a
1001–1200,University of ŽilinaSlovakia,"7,545",13.4,3%,35 : 65
1001–1200,University of ZimbabweZimbabwe,"20,598",23.9,0%,51 : 49
1201–1500,Université 8 Mai 1945 GuelmaAlgeria,"17,530",20.1,1%,67 : 33
1201–1500,Abdelmalek Essaâdi UniversityMorocco,"112,677",88.2,1%,50 : 50
1201–1500,Acharya Nagarjuna UniversityIndia,"4,872",7.9,7%,38 : 62
1201–1500,Acıbadem UniversityTurkey,"2,784",6.1,3%,74 : 26
1201–1500,Adolfo Ibáñez UniversityChile,"10,573",25.7,5%,38 : 62
1201–1500,AGH University of Science and TechnologyPoland,"20,240",12.7,3%,35 : 65
1201–1500,Aichi Medical UniversityJapan,"1,323",2.9,1%,57 : 43
1201–1500,Universitas AirlanggaIndonesia,,,,
"26,142",7.7,2%,66 : 34,,
1201–1500,Akdeniz UniversityTurkey,"44,434",32.7,3%,33 : 67
1201–1500,University of AlicanteSpain,"22,094",14.4,10%,58 : 42
1201–1500,"Altai State University
Russian Federation","9,120",19.6,24%,55 : 45
1201–1500,Anadolu UniversityTurkey,"20,815",17,3%,53 : 47
1201–1500,"University of the Andes, ChileChile","9,405",18.9,3%,58 : 42
1201–1500,Andhra UniversityIndia,"9,048",13.2,6%,49 : 51
1201–1500,Universidad Andrés Bello (UNAB)Chile,"46,325",19.5,4%,54 : 46
1201–1500,Ankara UniversityTurkey,"71,311",15.2,5%,46 : 54
1201–1500,University of AntioquiaColombia,"38,437",21.5,0%,51 : 49
1201–1500,"Arab Academy for Science, Technology and Maritime TransportEgypt","32,049",13.8,12%,33 : 67
1201–1500,Arak UniversityIran,"6,379",21.3,6%,67 : 33
1201–1500,Ariel UniversityIsrael,"12,418",20.7,0%,49 : 51
1201–1500,Atatürk UniversityTurkey,"56,419",30.2,3%,51 : 49
1201–1500,Austral University of ChileChile,"17,434",17.5,1%,53 : 47
1201–1500,Banasthali UniversityIndia,"10,092",17.1,5%,100 : 0
1201–1500,Bandung Institute of Technology (ITB)Indonesia,"20,915",13.9,2%,44 : 56
1201–1500,Bangladesh Agricultural University (BAU)Bangladesh,"9,918",17.3,1%,34 : 66
1201–1500,Bangladesh University of Engineering and TechnologyBangladesh,"6,268",13,0%,22 : 78
1201–1500,University of BeninNigeria,"47,468",25.2,0%,50 : 50
1201–1500,Bezmiâlem Vakif UniversityTurkey,"2,904",9.5,6%,71 : 29
1201–1500,BINUS UniversityIndonesia,"15,331",14.3,4%,41 : 59
1201–1500,Bozok UniversityTurkey,"14,642",16.8,6%,50 : 50
1201–1500,University of BrasíliaBrazil,"45,737",15.2,1%,52 : 48
1201–1500,The British University in EgyptEgypt,"11,042",16.2,3%,46 : 54
1201–1500,Brno University of TechnologyCzech Republic,"18,762",16.6,23%,29 : 71
1201–1500,Bu-Ali Sina UniversityIran,"10,838",23.4,1%,56 : 44
1201–1500,University of BucharestRomania,"31,267",32.7,2%,68 : 32
1201–1500,Budapest University of Technology and EconomicsHungary,"18,728",17,12%,31 : 69
1201–1500,University of CadizSpain,"18,672",16.8,9%,56 : 44
1201–1500,Canterbury Christ Church UniversityUnited Kingdom,"10,740",17.8,14%,69 : 31
1201–1500,University of CarthageTunisia,"28,962",9.9,1%,67 : 33
1201–1500,The Catholic University of KoreaSouth Korea,,,,
"9,782",7.1,4%,60 : 40,,
1201–1500,Catholic University of the NorthChile,"11,343",20.4,3%,47 : 53
1201–1500,Chang Gung University of Science and TechnologyTaiwan,"6,326",26.5,1%,90 : 10
1201–1500,"University of Chemistry and Technology, PragueCzech Republic","4,006",8,22%,58 : 42
1201–1500,University of ChesterUnited Kingdom,"10,435",18,15%,68 : 32
1201–1500,Chosun UniversitySouth Korea,"21,073",27.3,3%,48 : 52
1201–1500,Chungbuk National UniversitySouth Korea,,,,
"17,219",14.2,5%,44 : 56,,
1201–1500,Chungnam National UniversitySouth Korea,"21,244",20.7,4%,47 : 53
1201–1500,Chung Yuan Christian UniversityTaiwan,"15,037",31.3,9%,46 : 54
1201–1500,Cochin University of Science and TechnologyIndia,"3,969",16.9,1%,60 : 40
1201–1500,University of Colorado Colorado SpringsUnited States,"12,380",21.2,1%,55 : 45
1201–1500,University of ConcepciónChile,"28,112",17.1,2%,52 : 48
1201–1500,Corvinus University of BudapestHungary,"11,225",21.3,15%,53 : 47
1201–1500,Czech Technical University in PragueCzech Republic,"16,217",8.8,20%,19 : 81
1201–1500,Damghan UniversityIran,"4,980",28.6,0%,62 : 38
1201–1500,De La Salle UniversityPhilippines,,,,
"12,941",14.9,3%,50 : 50,,
1201–1500,Del Rosario UniversityColombia,"11,751",13.2,2%,59 : 41
1201–1500,Democritus University of ThraceGreece,"22,230",37,4%,56 : 44
1201–1500,Dokuz Eylül UniversityTurkey,"56,233",17.6,3%,47 : 53
1201–1500,Ege UniversityTurkey,"33,062",18.5,4%,57 : 43
1201–1500,Ehime UniversityJapan,"9,204",13.3,2%,38 : 62
1201–1500,El Bosque UniversityColombia,"12,721",6.6,0%,65 : 35
1201–1500,The University of Electro-CommunicationsJapan,"4,662",15.4,6%,12 : 88
1201–1500,Erciyes UniversityTurkey,"50,212",36.2,4%,47 : 53
1201–1500,Escuela Superior Politécnica del LitoralEcuador,"11,549",12.8,1%,38 : 62
1201–1500,Universidade do Estado do Rio de Janeiro (UERJ)Brazil,"22,458",9.1,0%,56 : 44
1201–1500,"Far Eastern Federal University
Russian Federation","15,585",12.3,21%,n/a
1201–1500,Universidade Federal do ABC (UFABC)Brazil,"16,706",22.2,1%,35 : 65
1201–1500,Universidade Federal da BahiaBrazil,"45,692",17.4,0%,51 : 49
1201–1500,Federal University of Espírito SantoBrazil,"23,475",13.4,1%,54 : 46
1201–1500,Federal University of GoiásBrazil,"25,511",13.7,1%,50 : 50
1201–1500,Federal University of LavrasBrazil,"14,637",18.4,1%,52 : 48
1201–1500,Universidade Federal do Paraná (UFPR)Brazil,"33,621",13.4,0%,63 : 37
1201–1500,Federal University of Rio Grande do Norte (UFRN)Brazil,"37,879",14.7,0%,40 : 60
1201–1500,Federal University of Santa MariaBrazil,"27,242",13.7,1%,53 : 47
1201–1500,Federal University of São CarlosBrazil,"20,314",15.4,1%,50 : 50
1201–1500,Federal University of UberlândiaBrazil,"25,748",13.6,1%,52 : 48
1201–1500,Federal University of ViçosaBrazil,"16,436",13.3,2%,55 : 45
1201–1500,Federico Santa María Technical UniversityChile,"22,405",30,3%,26 : 74
1201–1500,University of Fort HareSouth Africa,"13,626",38.4,2%,57 : 43
1201–1500,University of La FronteraChile,"11,053",22,1%,50 : 50
1201–1500,Fujian Normal UniversityChina,"31,697",14.2,2%,n/a
1201–1500,Université de GabèsTunisia,"13,152",12.8,1%,75 : 25
1201–1500,Universitas Gadjah MadaIndonesia,"38,089",8.1,4%,55 : 45
1201–1500,Gazi UniversityTurkey,"41,358",20.6,3%,50 : 50
1201–1500,University of GdańskPoland,"19,970",23.9,2%,67 : 33
1201–1500,Gdańsk University of TechnologyPoland,"14,816",19.9,5%,38 : 62
1201–1500,Gebze Technical UniversityTurkey,"8,403",22.7,2%,43 : 57
1201–1500,Georgia Southern UniversityUnited States,"22,885",18.8,3%,59 : 41
1201–1500,German University in CairoEgypt,"11,937",14.9,1%,44 : 56
1201–1500,Gifu UniversityJapan,"7,216",7.5,5%,38 : 62
1201–1500,Government College University LahorePakistan,"11,276",19.4,0%,42 : 58
1201–1500,Grand Valley State UniversityUnited States,"20,972",15.3,1%,61 : 39
1201–1500,Gunma UniversityJapan,"6,300",7.7,5%,38 : 62
1201–1500,Gyeongsang National UniversitySouth Korea,,,,
"12,996",12.3,3%,47 : 53,,
1201–1500,Hallym UniversitySouth Korea,"7,947",9.4,4%,n/a
1201–1500,Harbin Engineering UniversityChina,"29,861",18.7,3%,23 : 77
1201–1500,Hasanuddin UniversityIndonesia,"33,601",14.6,1%,60 : 40
1201–1500,The Hashemite UniversityJordan,,,,
"16,647",27.9,7%,61 : 39,,
1201–1500,Université Hassan II de CasablancaMorocco,"124,623",36,2%,52 : 48
1201–1500,Université Polytechnique Hauts-de-FranceFrance,"13,633",21.2,13%,46 : 54
1201–1500,Helwan UniversityEgypt,"127,379",19.3,2%,53 : 47
1201–1500,Hosei UniversityJapan,"30,300",39.2,4%,38 : 62
1201–1500,University of Hradec KrálovéCzech Republic,"6,390",12.3,3%,65 : 35
1201–1500,Hungarian University of Agriculture and Life SciencesHungary,"10,474",10.5,14%,53 : 47
1201–1500,University of IlorinNigeria,"40,901",34.8,1%,48 : 52
1201–1500,"Immanuel Kant Baltic Federal University
Russian Federation","7,041",16.2,15%,62 : 38
1201–1500,Incheon National UniversitySouth Korea,"13,210",17.3,3%,n/a
1201–1500,Indian Institute of Science Education and Research BhopalIndia,"1,724",14.1,0%,32 : 68
1201–1500,International Hellenic UniversityGreece,"45,009",49,1%,54 : 46
1201–1500,IPB UniversityIndonesia,"23,580",6.7,3%,58 : 42
1201–1500,"Irkutsk National Research Technical University
Russian Federation","9,710",10.8,10%,38 : 62
1201–1500,University of IsfahanIran,"16,756",24.7,4%,61 : 39
1201–1500,Istanbul Medipol UniversityTurkey,,,,
"24,332",20.4,11%,65 : 35,,
1201–1500,Ivan Franko National University of LvivUkraine,"18,357",10,1%,65 : 35
1201–1500,Jawaharlal Nehru Technological University Anantapur (JNTUA)India,"5,683",16.1,0%,38 : 62
1201–1500,Jeju National UniversitySouth Korea,,,,
"11,741",17.6,4%,52 : 48,,
1201–1500,Jianghan UniversityChina,"19,522",15.5,2%,55 : 45
1201–1500,Kagawa UniversityJapan,"6,369",9.9,2%,42 : 58
1201–1500,Kanazawa Medical UniversityJapan,"1,090",2.2,2%,54 : 46
1201–1500,Kangwon National UniversitySouth Korea,,,,
"22,104",22,3%,41 : 59,,
1201–1500,Karabük UniversityTurkey,"47,263",41.8,22%,39 : 61
1201–1500,Kaunas University of TechnologyLithuania,"8,361",14.2,8%,34 : 66
1201–1500,"Kazan National Research Technical University
Russian Federation","7,068",12.7,12%,26 : 74
1201–1500,"Kazan National Research Technological University
Russian Federation","13,064",11.4,17%,41 : 59
1201–1500,"Kazan State Medical University
Russian Federation","5,657",10.4,25%,61 : 39
1201–1500,Kharazmi UniversityIran,"12,607",19,4%,54 : 46
1201–1500,Khon Kaen UniversityThailand,"34,434",18.1,2%,59 : 41
1201–1500,Khulna University of Engineering and Technology (KUET)Bangladesh,"5,562",15,0%,23 : 77
1201–1500,King Mongkut's University of Technology North BangkokThailand,"27,055",22.8,0%,43 : 57
1201–1500,Kitasato UniversityJapan,"8,605",5.2,1%,54 : 46
1201–1500,Kochi University of TechnologyJapan,"2,593",20.3,2%,25 : 75
1201–1500,Universiti Kuala LumpurMalaysia,"15,858",12.3,3%,41 : 59
1201–1500,Kyushu Institute of Technology (Kyutech)Japan,"5,646",16,5%,14 : 86
1201–1500,Lahore College for Women University (LCWU)Pakistan,"10,457",17.7,0%,100 : 0
1201–1500,University of LethbridgeCanada,"7,172",13.3,11%,n/a
1201–1500,L.N. Gumilyov Eurasian National UniversityKazakhstan,"19,358",14.1,4%,57 : 43
1201–1500,"Lobachevsky State University of Nizhni Novgorod
Russian Federation","18,767",9.1,12%,51 : 49
1201–1500,Londrina State UniversityBrazil,"21,180",11.2,1%,58 : 42
1201–1500,University of LucknowIndia,"17,291",39.2,0%,50 : 50
1201–1500,"Lumière University, Lyon 2France","25,186",47.2,18%,68 : 32
1201–1500,University of MalagaSpain,"35,888",13.8,6%,54 : 46
1201–1500,Universiti Malaysia KelantanMalaysia,"8,787",20.1,3%,71 : 29
1201–1500,Universiti Malaysia Sarawak (UNIMAS)Malaysia,,,,
"13,956",17.9,7%,73 : 27,,
1201–1500,University of MariborSlovenia,"12,403",14.3,10%,53 : 47
1201–1500,Marmara UniversityTurkey,"62,414",30.6,6%,51 : 49
1201–1500,Mendel University in BrnoCzech Republic,"8,886",16.5,20%,57 : 43
1201–1500,Metropolitan Autonomous UniversityMexico,"59,709",21.1,1%,50 : 50
1201–1500,Mie UniversityJapan,"7,125",8.4,4%,38 : 62
1201–1500,Ming Chi University of TechnologyTaiwan,"4,514",19.5,2%,26 : 74
1201–1500,Mohammed V University of RabatMorocco,"88,644",43.3,3%,52 : 48
1201–1500,University of MonastirTunisia,"19,203",9.6,2%,70 : 30
1201–1500,"Moscow Aviation Institute
Russian Federation","15,493",12.8,12%,28 : 72
1201–1500,"Moscow State University of Civil Engineering
Russian Federation","11,918",12.7,8%,n/a
1201–1500,Multimedia UniversityMalaysia,"7,116",10.6,11%,51 : 49
1201–1500,University of MumbaiIndia,"13,330",23.5,1%,51 : 49
1201–1500,University of MysoreIndia,"7,970",21.4,10%,42 : 58
1201–1500,Nagaoka University of TechnologyJapan,"2,189",11.1,12%,10 : 90
1201–1500,Nagasaki UniversityJapan,"8,869",6.7,6%,39 : 61
1201–1500,Nagoya City UniversityJapan,"4,514",7.5,4%,48 : 52
1201–1500,National Chengchi UniversityTaiwan,"12,489",14.8,13%,57 : 43
1201–1500,National Chin-Yi University of TechnologyTaiwan,"7,294",23.2,5%,30 : 70
1201–1500,National Chung Cheng UniversityTaiwan,,,,
"8,650",15.4,4%,44 : 56,,
1201–1500,National Chung Hsing UniversityTaiwan,"15,150",16.8,7%,41 : 59
1201–1500,National University of Distance Education (UNED)Spain,"66,141",56.9,5%,54 : 46
1201–1500,National Dong Hwa UniversityTaiwan,,,,
"10,008",17.8,8%,52 : 48,,
1201–1500,"National Research University of Electronic Technology (MIET)
Russian Federation","4,736",9.3,7%,28 : 72
1201–1500,"National Research Saratov State University
Russian Federation","9,826",9.3,11%,58 : 42
1201–1500,National University of San MartínArgentina,"16,276",16.1,5%,60 : 40
1201–1500,National Technical University Kharkiv Polytechnic InstituteUkraine,"11,413",7.9,13%,32 : 68
1201–1500,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic InstituteUkraine,"21,170",8,3%,30 : 70
1201–1500,Nicolaus Copernicus University in ToruńPoland,"19,684",13,4%,67 : 33
1201–1500,University of Nigeria NsukkaNigeria,"43,108",11.4,1%,46 : 54
1201–1500,Slovak University of Agriculture in NitraSlovakia,"4,870",11.3,3%,52 : 48
1201–1500,University of North Carolina WilmingtonUnited States,"15,940",19.1,2%,64 : 36
1201–1500,North China Electric Power UniversityChina,"37,861",19.1,3%,36 : 64
1201–1500,"University of the North, ColombiaColombia","13,991",19,1%,51 : 49
1201–1500,Obafemi Awolowo UniversityNigeria,"29,939",23.3,0%,41 : 59
1201–1500,Oles Honchar Dnipro National UniversityUkraine,"9,522",12.1,1%,60 : 40
1201–1500,Opole University of TechnologyPoland,"5,604",14.5,7%,33 : 67
1201–1500,Oran 1 UniversityAlgeria,"25,775",19.2,1%,66 : 34
1201–1500,Osaka Metropolitan UniversityJapan,"15,827",11.5,5%,37 : 63
1201–1500,Osmania UniversityIndia,"10,814",23.7,3%,32 : 68
1201–1500,University of OstravaCzech Republic,"8,492",16.4,11%,69 : 31
1201–1500,University of PannoniaHungary,"5,351",17.3,6%,49 : 51
1201–1500,Paris Nanterre UniversityFrance,"34,972",37.4,17%,63 : 37
1201–1500,University of Pau and Pays de l’AdourFrance,"14,186",14.5,14%,52 : 48
1201–1500,Universitas Pendidikan IndonesiaIndonesia,"32,320",20.1,1%,64 : 36
1201–1500,Persian Gulf UniversityIran,"5,070",21.3,3%,55 : 45
1201–1500,"Pirogov Russian National Research Medical University
Russian Federation","9,607",5.9,5%,74 : 26
1201–1500,Pontifical Catholic University of PeruPeru,"25,644",7.8,1%,46 : 54
1201–1500,Pontifical Catholic University of ValparaísoChile,"17,703",26.6,1%,43 : 57
1201–1500,Pontifícia Universidade Católica do ParanáBrazil,"12,301",14.7,1%,55 : 45
1201–1500,Poznan University of Medical SciencesPoland,"7,495",6,14%,72 : 28
1201–1500,Poznan University of TechnologyPoland,"14,502",11.6,4%,33 : 67
1201–1500,University of PrimorskaSlovenia,"6,089",16.6,15%,76 : 24
1201–1500,Prince of Songkla UniversityThailand,"32,779",13,2%,70 : 30
1201–1500,Qassim UniversitySaudi Arabia,,,,
"42,159",10.2,6%,62 : 38,,
1201–1500,Riga Technical UniversityLatvia,"10,745",33.4,21%,33 : 67
1201–1500,Ritsumeikan UniversityJapan,"34,906",17.3,10%,37 : 63
1201–1500,University of the RyukyusJapan,"7,534",9.9,2%,39 : 61
1201–1500,Saga UniversityJapan,"6,577",9.9,3%,41 : 59
1201–1500,Université Saint-Joseph de BeyrouthLebanon,"7,906",11.3,6%,62 : 38
1201–1500,Saitama Medical UniversityJapan,"1,908",1.4,0%,51 : 49
1201–1500,"Samara National Research University (Samara University)
Russian Federation","9,172",11.3,17%,46 : 54
1201–1500,"University of Santiago, Chile (USACH)Chile","23,419",22.5,2%,44 : 56
1201–1500,Sapporo Medical UniversityJapan,"1,299",3.2,0%,45 : 55
1201–1500,SASTRA UniversityIndia,"9,945",13.8,1%,45 : 55
1201–1500,Sathyabama Institute of Science and TechnologyIndia,,,,
"12,971",12.1,5%,48 : 52,,
1201–1500,Universitas Sebelas MaretIndonesia,"28,398",18.3,1%,64 : 36
1201–1500,Selçuk UniversityTurkey,"36,084",19.6,7%,55 : 45
1201–1500,Semnan UniversityIran,"15,415",13.7,1%,50 : 50
1201–1500,University of SeoulSouth Korea,"9,759",17.5,4%,40 : 60
1201–1500,Seoul National University of Science and Technology (SeoulTech)South Korea,"9,526",14.9,8%,36 : 64
1201–1500,University of SfaxTunisia,"29,118",12.9,2%,68 : 32
1201–1500,Shahed UniversityIran,"5,501",16.8,0%,48 : 52
1201–1500,Shahid Bahonar University of KermanIran,"14,509",23.8,1%,60 : 40
1201–1500,​Shahid Chamran University of AhvazIran,"15,096",25.6,4%,58 : 42
1201–1500,Shahid Rajaee Teacher Training UniversityIran,"9,060",38.1,0%,31 : 69
1201–1500,University of Shanghai for Science and TechnologyChina,"25,884",9.7,2%,41 : 59
1201–1500,Shibaura Institute of TechnologyJapan,"9,007",27.9,6%,18 : 82
1201–1500,Shiga University of Medical ScienceJapan,"1,160",3.1,3%,49 : 51
1201–1500,Shinshu UniversityJapan,"10,603",10.4,3%,32 : 68
1201–1500,Showa UniversityJapan,"3,662",1.6,0%,60 : 40
1201–1500,"Siberian Federal University
Russian Federation","9,724",18.9,13%,36 : 64
1201–1500,Silesian University of TechnologyPoland,"18,396",12.4,4%,32 : 68
1201–1500,Sofia UniversityBulgaria,"22,490",6.5,6%,65 : 35
1201–1500,Soonchunhyang UniversitySouth Korea,"11,543",19.2,4%,49 : 51
1201–1500,Soongsil UniversitySouth Korea,"16,142",19.8,10%,47 : 53
1201–1500,Université Sorbonne NouvelleFrance,"16,698",24,29%,77 : 23
1201–1500,University of SousseTunisia,"25,602",13.4,2%,68 : 32
1201–1500,"Southern Federal University
Russian Federation","17,299",10.2,14%,65 : 35
1201–1500,Southwest Jiaotong UniversityChina,,,,
"46,881",17.4,1%,34 : 66,,
1201–1500,Sri Venkateswara UniversityIndia,"7,248",14.6,0%,45 : 55
1201–1500,SRM Institute of Science and TechnologyIndia,"50,680",15.1,2%,28 : 72
1201–1500,Staffordshire UniversityUnited Kingdom,"10,050",17.5,13%,49 : 51
1201–1500,State University of MalangIndonesia,"36,741",35.6,4%,61 : 39
1201–1500,"St Petersburg Electrotechnical University (LETI)
Russian Federation","8,495",13.4,21%,30 : 70
1201–1500,Suranaree University of TechnologyThailand,"15,505",30.4,2%,56 : 44
1201–1500,University of TalcaChile,"11,372",12.5,1%,51 : 49
1201–1500,Tamkang UniversityTaiwan,"23,207",22.9,7%,48 : 52
1201–1500,University of TarapacáChile,"9,758",30.2,3%,54 : 46
1201–1500,Taras Shevchenko National University of KyivUkraine,"23,857",10,5%,57 : 43
1201–1500,Technical University of KošiceSlovakia,"9,348",12.3,20%,27 : 73
1201–1500,Technological University of PereiraColombia,"17,968",18.4,0%,43 : 57
1201–1500,University of Technology of CompiègneFrance,"4,269",15.9,21%,38 : 62
1201–1500,University of Technology of TroyesFrance,"3,189",19.4,23%,24 : 76
1201–1500,Teikyo UniversityJapan,"22,937",15.9,5%,36 : 64
1201–1500,Universiti Teknikal Malaysia MelakaMalaysia,"11,716",16.3,7%,40 : 60
1201–1500,Institut Teknologi Sepuluh NopemberIndonesia,"17,893",10.6,3%,40 : 60
1201–1500,Texas State UniversityUnited States,"31,639",19.3,1%,59 : 41
1201–1500,Tezpur UniversityIndia,"4,028",15,1%,41 : 59
1201–1500,Thammasat UniversityThailand,,,,
"30,995",11.7,1%,64 : 36,,
1201–1500,The John Paul II Catholic University of LublinPoland,"10,070",10.7,9%,62 : 38
